home,away,kickoff,region,bookmaker,outcome,odds
Manchester United,Chelsea,2025-09-20T16:30:00Z,uk,Grosvenor,Draw,3.75
Manchester United,Chelsea,2025-09-20T16:30:00Z,uk,LiveScore Bet,Chelsea,2.28
Manchester United,Chelsea,2025-09-20T16:30:00Z,uk,LiveScore Bet,Manchester United,2.55
Manchester United,Chelsea,2025-09-20T16:30:00Z,uk,LiveScore Bet,Draw,3.55
Manchester United,Chelsea,2025-09-20T16:30:00Z,uk,Betfair,Chelsea,2.6
Manchester United,Chelsea,2025-09-20T16:30:00Z,uk,Betfair,Manchester United,2.6
Manchester United,Chelsea,2025-09-20T16:30:00Z,uk,Betfair,Draw,3.55
Manchester United,Chelsea,2025-09-20T16:30:00Z,uk,Betfair,Chelsea,2.98
Manchester United,Chelsea,2025-09-20T16:30:00Z,uk,Betfair,Manchester United,2.86
Manchester United,Chelsea,2025-09-20T16:30:00Z,uk,Betfair,Draw,3.8
Fulham,Brentford,2025-09-20T19:00:00Z,uk,Paddy Power,Brentford,3.6
Fulham,Brentford,2025-09-20T19:00:00Z,uk,Paddy Power,Fulham,2.0
Fulham,Brentford,2025-09-20T19:00:00Z,uk,Paddy Power,Draw,3.5
Fulham,Brentford,2025-09-20T19:00:00Z,uk,888sport,Brentford,3.4
Fulham,Brentford,2025-09-20T19:00:00Z,uk,888sport,Fulham,2.05
Fulham,Brentford,2025-09-20T19:00:00Z,uk,888sport,Draw,3.5
Fulham,Brentford,2025-09-20T19:00:00Z,uk,William Hill,Brentford,3.4
Fulham,Brentford,2025-09-20T19:00:00Z,uk,William Hill,Fulham,2.05
Fulham,Brentford,2025-09-20T19:00:00Z,uk,William Hill,Draw,3.5
Fulham,Brentford,2025-09-20T19:00:00Z,uk,Smarkets,Brentford,3.45
Fulham,Brentford,2025-09-20T19:00:00Z,uk,Smarkets,Fulham,2.02
Fulham,Brentford,2025-09-20T19:00:00Z,uk,Smarkets,Draw,3.5
Fulham,Brentford,2025-09-20T19:00:00Z,uk,Smarkets,Brentford,4.1
Fulham,Brentford,2025-09-20T19:00:00Z,uk,Smarkets,Fulham,2.22
Fulham,Brentford,2025-09-20T19:00:00Z,uk,Smarkets,Draw,3.8
Fulham,Brentford,2025-09-20T19:00:00Z,uk,Betway,Brentford,3.3
Fulham,Brentford,2025-09-20T19:00:00Z,uk,Betway,Fulham,2.05
Fulham,Brentford,2025-09-20T19:00:00Z,uk,Betway,Draw,3.4
Fulham,Brentford,2025-09-20T19:00:00Z,uk,Bet Victor,Brentford,3.5
Fulham,Brentford,2025-09-20T19:00:00Z,uk,Bet Victor,Fulham,2.0
Fulham,Brentford,2025-09-20T19:00:00Z,uk,Bet Victor,Draw,3.5
Fulham,Brentford,2025-09-20T19:00:00Z,uk,BoyleSports,Brentford,3.6
Fulham,Brentford,2025-09-20T19:00:00Z,uk,BoyleSports,Fulham,1.95
Fulham,Brentford,2025-09-20T19:00:00Z,uk,BoyleSports,Draw,3.4
Fulham,Brentford,2025-09-20T19:00:00Z,uk,LeoVegas,Brentford,3.4
Fulham,Brentford,2025-09-20T19:00:00Z,uk,LeoVegas,Fulham,2.08
Fulham,Brentford,2025-09-20T19:00:00Z,uk,LeoVegas,Draw,3.8
Fulham,Brentford,2025-09-20T19:00:00Z,uk,Unibet,Brentford,3.4
Fulham,Brentford,2025-09-20T19:00:00Z,uk,Unibet,Fulham,2.06
Fulham,Brentford,2025-09-20T19:00:00Z,uk,Unibet,Draw,3.75
